C,33,24,35,7
B,34,25,32,1
C,32,25,33,3
C,36,24,35,488
B,36,26,36,10
D,36,26,36,2
B,36,26,37,3
C,36,24,36,448
A,34,26,35,2
C,32,28,36,94
B,34,25,32,16
D,36,27,37,0
B,34,23,36,1
C,35,24,34,2
C,36,28,37,3
B,35,25,35,1
B,34,26,35,91
D,34,28,36,0
C,36,22,35,87
C,36,27,36,0
B,34,25,34,0
B,34,24,34,0
C,34,26,36,1
A,32,24,33,30
B,34,26,35,140
D,34,25,35,1
A,33,27,34,34
A,33,24,33,2
B,32,25,35,83
B,34,25,34,4
D,34,24,36,2
C,33,24,34,0
B,34,27,39,1
B,30,23,34,7
C,33,24,35,0
B,34,24,32,36
C,34,26,34,3
B,35,24,36,65
C,35,25,35,0
D,36,27,39,72
C,34,24,38,1
C,35,22,39,2
A,33,24,33,1
C,36,25,35,2
C,34,23,34,4
B,32,23,33,12
A,32,25,34,0
B,35,24,34,20
C,32,23,34,0
C,36,23,34,1
B,36,24,34,1
B,32,24,34,0
B,34,23,33,7
B,34,24,34,0
C,34,25,34,2
C,36,24,36,368
D,35,25,34,1
DD,36,24,34,0
D,34,25,34,0
B,32,24,35,3
DD,34,24,36,13
B,35,25,37,7
B,34,24,35,0
C,32,23,34,1
C,34,25,36,275
C,34,23,33,8
D,34,26,33,5
K,32,27,38,14
E,39,24,35,4
D,34,24,34,0
DD,36,26,33,0
D,38,28,38,4
D,36,24,37,5
A,33,24,35,1
C,34,25,34,0
DD,36,22,36,3
D,34,24,34,10
D,34,23,39,0
B,34,24,36,37
D,33,24,33,29
C,34,23,35,9
C,34,25,35,1
B,36,26,36,0
B,30,23,34,75
C,36,24,36,73
C,36,25,38,581
C,36,24,36,0
DD,36,25,36,24
C,34,24,34,10
B,33,23,34,57
C,35,25,36,1
C,34,24,35,1
C,36,26,36,0
B,34,25,30,14
A,32,25,34,2
B,33,20,33,0
C,35,24,34,7
C,36,23,32,14
D,34,25,36,1
B,34,22,32,12
B,34,24,34,1
A,34,24,34,2
C,32,23,35,0
HH,32,26,38,0
C,32,23,33,144
D,32,26,35,31
B,32,23,33,86
B,34,24,34,4
D,32,25,34,2
B,34,23,32,45
B,34,24,34,0
C,34,26,36,55
DD,40,22,36,61
D,34,24,35,0
D,36,23,,2
C,37,25,37,3
B,34,24,34,48
D,36,25,36,288
C,36,24,34,1
C,34,25,35,1
C,36,23,34,0
C,34,34,34,108
C,34,24,34,1
D,34,22,34,12
B,34,24,34,72
D,34,24,34,15
B,34,23,35,10
C,33,25,37,1
C,36,23,35,38
D,36,25,36,10
D,36,24,36,0
C,32,24,35,0
B,34,24,34,14
B,34,25,34,1
B,34,23,36,25
G,44,28,38,1
B,34,28,34,1
A,36,25,35,6
D,34,24,36,0
A,33,24,34,111
B,33,25,34,49
D,36,25,35,2
B,34,23,36,65
B,34,25,34,5
B,34,24,34,2
B,30,23,32,21
C,35,25,36,1
C,34,24,35,0
B,34,24,34,62
C,34,24,34,0
A,32,24,33,1
A,35,24,35,13
D,32,24,32,1
D,39,22,36,0
C,32,24,35,0
C,34,24,34,1
B,32,25,30,38
DD,32,26,32,2
C,34,23,33,21
B,32,26,31,60
C,32,25,36,1
AA,36,26,36,0
C,34,24,34,0
A,32,23,33,55
B,36,26,36,13
C,32,23,32,58
DD,34,24,34,1
B,32,24,34,5
B,32,24,34,0
B,32,24,32,0
B,32,25,35,1
B,34,26,35,34
D,34,24,35,0
D,34,23,34,0
C,34,23,54,0
B,36,25,32,50
A,32,22,30,0
B,34,26,37,0
D,34,26,36,8
DD,34,26,33,6
C,34,23,33,1
C,34,26,36,1
C,35,27,34,208
C,34,23,34,3
B,34,24,35,70
C,36,24,36,31
B,34,23,36,1850
B,35,24,34,7
B,35,24,35,60
DD,43,32,44,1
C,32,25,36,0
C,34,22,34,0
B,34,26,34,9
D,34,24,36,4
B,34,24,34,2
B,32,25,30,5
C,36,24,34,3
DD,36,26,34,1
B,32,26,35,317
B,33,25,33,1
D,36,24,34,44
D,34,24,32,0
B,36,24,36,82
C,34,24,34,0
D,37,25,36,133
D,34,25,37,3
B,34,24,35,20
A,32,24,34,0
B,34,24,36,2
C,37,26,36,6
A,30,22,33,2
C,34,25,36,1
C,34,27,34,0
A,33,22,32,1
B,34,24,37,0
B,32,21,32,39
C,36,28,40,109
D,36,24,35,28
C,33,23,33,10
B,34,25,34,261
B,36,26,37,25
C,32,23,34,2
A,34,24,33,0
D,36,24,36,0
C,34,26,36,1
B,34,23,34,6
C,34,24,35,0
C,35,24,34,21
D,34,24,34,1
C,34,24,34,1
G,34,28,38,0
C,34,24,35,16
C,34,24,36,19
C,34,25,36,2
C,36,28,35,42
G,32,21,32,17
A,33,22,33,0
B,32,21,32,1
C,35,23,35,10
D,41,17,36,13
C,34,25,36,1
B,34,23,35,1
C,36,23,34,1
B,33,23,32,70
C,35,24,34,4
D,38,26,38,0
B,31,23,30,50
B,34,24,34,1
B,32,24,32,0
C,36,26,35,1
B,31,23,33,4
F,32,26,34,9
D,32,25,35,0
D,38,32,42,1
F,36,24,35,0
A,32,26,34,18
B,34,23,35,79
D,34,26,36,2
C,36,24,34,3
DD,38,24,36,1
B,28,23,26,0
A,32,25,33,1
A,34,25,34,1
DD,32,26,34,0
C,34,25,36,1
D,36,22,31,72
D,32,28,34,0
C,36,24,33,0
C,36,24,36,5
D,32,22,34,1
F,38,25,32,1
C,32,23,33,20
C,34,28,41,0
D,34,25,35,1
C,32,23,34,0
C,32,23,33,8
C,35,24,34,1
D,36,26,36,74
A,34,25,33,1
C,36,24,37,1
C,34,24,36,0
D,36,25,36,0
E,34,24,38,35
B,34,22,34,9
DDD,34,19,34,92
DD,36,25,36,1
C,34,25,36,0
C,35,25,35,18
B,32,24,35,3
B,35,24,35,27
C,32,25,36,0
C,34,25,35,1
E,36,28,36,0
C,32,23,34,0
C,32,24,32,42
D,34,24,33,0
C,35,25,35,0
B,36,26,37,7
B,32,24,34,1
B,35,25,35,72
C,34,27,36,1
D,34,21,36,0
DD,36,25,34,1
FF,34,24,34,7
D,34,26,36,0
B,36,23,35,23
HH,54,26,36,6
GG,40,32,38,1
B,34,23,35,1
HH,34,22,34,1
A,32,23,35,1
C,36,23,33,7
B,32,25,36,0
C,34,25,36,4
A,33,24,35,14
B,34,25,36,186
A,32,24,34,54
C,36,25,35,5
DD,34,25,34,1
B,34,24,33,28
B,32,23,33,41
D,34,25,37,1
DD,32,23,34,3
A,32,24,32,1
C,34,23,36,15
A,34,24,33,1
DD,32,22,34,0
D,36,21,36,1
B,34,26,35,2
D,39,23,35,22
C,35,26,36,9
C,34,25,35,6
B,36,28,36,1
EE,36,25,36,9
B,34,25,32,6
DD,34,25,36,3
C,34,22,32,1
C,37,26,38,11
C,36,24,37,5
B,32,24,36,2
B,34,26,35,81
C,32,26,32,0
E,32,25,35,3
C,37,24,34,224
D,36,26,32,11
B,34,25,36,3
B,32,23,34,0
B,34,24,33,2
E,42,22,35,8
A,35,24,35,0
B,34,24,39,3
DD,34,28,37,0
B,34,25,36,1
B,32,26,34,153
B,32,22,33,357
DD,35,25,34,2
A,34,25,34,0
D,36,24,36,8
B,34,26,36,3
A,34,24,34,1
B,34,25,35,0
A,34,23,33,1
D,34,24,34,0
C,34,23,34,5
B,34,24,34,1
B,34,26,35,3
DD,34,36,34,1
A,32,21,34,0
C,36,20,36,3
C,34,25,35,0
AA,32,23,35,1
B,34,24,35,1
C,33,24,33,2
B,31,23,34,0
B,30,23,33,27
C,32,24,33,2
C,36,24,35,1
C,34,22,34,6
B,34,28,36,19
DD,36,26,44,2
B,34,26,35,36
B,28,22,30,39
B,33,23,34,297
C,32,23,35,525
DD,32,22,32,0
C,37,25,35,2
C,36,24,35,20
B,32,23,33,10
DDD,35,24,35,1
B,32,24,34,11
C,32,23,38,1
B,34,25,34,2
B,34,25,35,1
C,36,24,36,3
C,34,24,36,0
C,32,25,35,2
A,32,23,34,0
C,36,25,38,1
DD,34,24,34,0
B,35,25,34,3
D,36,21,34,5
D,34,26,34,4
A,34,26,36,0
B,31,23,33,0
B,32,23,34,1
C,34,24,34,6
D,34,24,35,1
B,32,26,34,0
B,34,24,35,5
C,35,25,35,1
DD,34,26,36,0
C,34,25,36,0
F,32,28,32,5
F,34,23,34,12
B,32,24,32,22
AA,36,23,33,1
C,34,26,34,3
C,34,27,37,0
A,34,26,36,51
C,34,24,34,4
C,35,23,25,4
D,34,24,34,0
A,32,23,32,6
B,32,24,34,0
B,36,26,35,1
B,34,24,33,1
B,34,25,34,1
C,38,27,35,1
C,34,24,34,0
D,33,24,34,3
C,38,24,34,63
B,34,25,36,7
C,35,24,35,1
DD,34,25,36,0
C,34,23,34,2
A,32,23,34,1
C,32,26,37,4
C,36,27,35,137
A,33,23,33,4
C,34,24,35,5
D,35,24,37,124
FF,42,28,32,1
D,36,24,35,0
D,32,26,34,0
C,34,26,36,40
HH,40,24,35,23
B,34,25,35,9
C,,24,34,3
B,32,25,34,5
C,34,24,34,38
B,32,24,34,180
D,32,23,34,5
C,34,25,35,106
B,34,27,32,28
B,36,26,34,983
DD,38,36,44,0
B,34,26,34,1
D,35,22,36,1
B,34,24,34,0
B,34,25,34,24
C,34,26,34,16
B,36,32,37,14
B,34,25,35,1
C,34,25,34,1
B,34,26,36,2
C,34,24,34,2
A,33,24,34,7
B,35,23,35,0
C,34,40,40,0
C,32,24,35,13
B,34,24,35,1
DD,34,24,34,3
D,34,26,34,2
B,34,27,36,3
DDD,48,32,40,1
C,34,24,34,0
A,34,25,34,53
B,36,26,35,88
C,34,24,34,2
B,34,22,34,1
D,36,26,36,8
B,32,24,34,1
B,35,25,36,34
D,34,24,33,0
DD,34,25,34,0
C,34,25,36,0
C,36,25,35,0
B,34,26,33,2
A,32,23,33,1
C,32,26,36,0
DD,42,26,36,9
D,37,24,35,14
B,34,25,34,103
C,34,26,35,87
B,35,26,30,2
B,34,27,34,16
C,34,27,37,1
C,34,25,32,18
C,34,25,36,11
D,32,26,36,1
D,35,25,34,1
DD,36,26,36,32
C,33,23,33,0
C,34,28,34,1
B,32,25,35,109
B,34,24,34,0
D,36,25,34,103
B,34,24,35,0
D,36,25,37,10
D,32,22,32,11
C,38,25,36,1
B,34,23,35,229
D,36,26,36,0
B,34,24,36,1
C,34,25,36,12
B,34,24,33,15
DDD,34,25,34,14
D,36,25,34,111
C,36,26,34,2
D,38,22,36,1
B,36,23,35,30
A,34,26,33,1
C,34,25,36,18
G,44,34,45,2
C,38,23,35,25
DD,40,26,37,0
B,34,23,38,11
C,35,26,36,1
C,34,24,34,3
C,32,24,34,0
E,38,24,36,16
B,34,25,35,3
A,34,25,34,15
C,36,25,36,0
DD,32,25,33,2
C,34,26,36,0
A,34,24,35,1
B,34,25,35,5
C,34,25,34,5
C,32,24,34,1
A,34,25,35,1
E,40,23,36,3
B,34,24,34,0
B,34,25,35,7
DD,32,25,36,4
C,36,24,33,4
B,34,24,34,2
B,36,24,35,1
A,34,27,38,0
DD,34,29,34,1
D,34,24,38,15
B,35,29,38,0
C,34,26,33,1
D,37,24,36,2
C,35,24,35,0
B,34,26,34,7
B,34,25,35,6
B,34,23,34,51
D,35,22,35,2
B,34,25,34,11
H,42,26,37,1
C,32,24,34,6
AA,32,25,34,1
C,34,24,36,0
B,34,25,34,13
B,34,24,33,4
B,32,26,30,3
DDD,38,30,36,76
D,34,24,34,16
FF,34,23,34,6
DD,36,25,36,3
A,32,23,34,0
A,34,23,35,0
C,35,23,35,16
B,34,24,36,2
C,36,25,35,18
C,34,24,32,1
B,34,24,34,4
B,34,24,34,28
B,32,27,44,4
C,34,25,34,0
C,32,24,34,9
B,34,24,34,51
C,34,26,30,0
D,34,26,37,5
C,37,23,34,38
B,34,24,35,2
B,34,24,34,7
B,34,25,34,37
C,36,24,36,1
C,33,26,34,0
B,34,26,36,20
A,32,23,33,1
C,34,24,35,1
C,30,24,33,1
C,34,26,36,0
A,34,24,34,1
DD,32,29,34,1
D,34,25,36,1
A,31,23,34,1
A,33,24,34,2
D,34,26,35,11
B,34,24,34,2
B,34,24,34,0
C,34,25,36,67
C,32,23,33,2
C,36,21,32,2
B,34,25,34,2
B,34,24,35,10
C,36,23,36,626
K,54,23,35,26
B,36,26,37,22
A,34,24,34,0
B,34,23,34,426
C,37,26,37,6
D,36,23,35,3
A,31,24,34,31
C,39,24,39,1
D,34,26,34,14
C,32,28,34,1
B,34,27,33,5
B,34,24,35,4
B,34,23,37,14
C,33,24,33,0
C,37,28,38,15
DD,38,24,35,1
C,35,24,36,1
B,36,24,35,58
D,34,25,35,29
A,34,24,34,1
C,34,24,33,39
B,34,25,27,0
B,34,24,34,2
D,37,24,35,2
D,36,25,35,0
C,34,22,34,1
A,35,25,36,19
C,34,25,36,93
D,34,24,33,9
A,34,22,32,12
B,34,24,34,1
D,36,24,34,3
B,36,28,36,1
C,32,22,32,15
DD,36,26,34,1
A,32,34,32,1
C,32,26,36,0
DD,36,26,36,0
A,34,23,35,0
B,34,24,35,0
D,38,30,40,35
F,34,25,36,10
A,32,24,35,0
C,36,25,37,32
B,36,24,36,70
B,34,34,35,1
C,35,25,37,0
D,34,23,36,10
C,33,23,35,1
B,36,25,34,189
B,36,24,34,47
D,34,24,34,1
B,35,25,34,53
DD,39,24,36,11
B,34,26,34,1
D,34,28,39,0
DD,32,26,32,1
D,34,24,34,4
C,34,24,35,5
D,32,22,33,3
D,34,24,34,0
B,36,25,36,7
A,34,23,33,1
B,35,27,35,0
D,34,28,33,1
A,34,24,33,1
D,30,24,35,1
A,33,25,33,0
C,36,30,42,5
C,34,28,32,2
DD,34,25,35,4
C,34,24,34,2
C,34,24,37,1
A,34,24,34,1
C,35,21,35,14
C,36,26,40,8
D,36,26,35,201
C,36,26,38,1
C,35,26,35,6
A,32,25,34,16
C,36,22,34,71
A,34,26,35,30
C,34,24,34,0
C,,27,34,1
C,35,24,34,1
C,34,22,34,35
D,32,23,33,10
D,36,25,35,1
C,34,24,,1
C,38,30,38,0
C,36,24,32,9
C,35,23,35,1
A,,25,36,1
B,32,26,34,0
B,33,24,34,71
D,34,24,34,40
C,36,25,34,8
C,36,27,38,0
B,32,23,33,3
J,38,21,34,18
DD,38,26,36,1
B,34,24,32,2744
B,34,35,34,5
C,35,25,35,3
B,31,24,35,3
B,32,23,33,0
C,38,23,35,6
A,32,23,33,1
A,33,25,33,1
B,34,24,33,10
B,34,25,34,1
A,24,27,34,0
C,34,22,37,16
C,37,25,36,16
C,34,26,40,7
C,36,26,36,9
B,34,24,35,6
DD,36,23,32,2
A,34,26,36,0
D,36,28,44,162
C,34,25,36,3
B,34,24,35,1
C,36,23,34,1
B,33,24,34,70
D,32,24,33,4
B,32,24,34,88
C,34,24,34,2
C,32,24,32,0
A,33,22,33,1
B,34,24,32,49
C,34,24,36,1
C,34,30,40,207
C,32,24,35,1
C,36,22,32,1
D,36,24,36,0
B,33,24,35,26
C,30,26,34,33
B,32,24,34,3
C,34,27,32,2
C,32,24,35,0
C,36,23,33,1
B,34,26,32,34
B,32,23,34,74
B,34,25,35,1
B,33,24,34,11
A,32,23,33,1
C,40,28,41,0
B,32,26,34,0
D,36,24,35,2
A,32,23,35,1
C,34,24,35,0
B,34,26,35,1
DD,38,26,37,1
B,34,24,36,1
D,,26,34,1
L,40,30,40,1
B,33,24,35,3
C,34,22,34,0
C,30,26,35,66
C,34,29,34,29
C,35,25,33,2
C,34,24,36,5
C,36,24,34,1
C,33,25,36,1
B,34,25,34,1
DD,32,24,34,1
B,36,26,34,1
C,37,30,44,0
B,32,24,34,2
DD,34,25,40,0
B,34,24,35,4
K,47,30,37,33
B,32,25,34,293
C,32,23,34,19
C,35,24,35,1
C,34,26,34,1
A,32,22,34,7
B,34,24,34,13
C,34,24,34,0
B,34,25,37,1
B,32,23,35,1
C,34,23,34,0
B,32,25,35,4
C,36,20,36,4
A,30,24,33,132
B,34,25,35,14
D,34,26,33,15
L,49,26,36,1
C,36,23,34,0
C,36,25,34,1
B,34,24,34,72
B,32,24,33,2
D,34,23,33,67
E,34,22,34,0
A,31,24,36,1
C,32,21,34,0
B,34,26,32,11
B,32,24,35,1
C,38,24,35,0
C,34,24,34,10
B,32,23,35,3
DD,42,26,36,1
A,32,23,33,7
C,33,24,35,1
B,33,24,35,7
C,37,25,32,124
C,36,23,33,1
B,35,25,33,56
B,34,23,34,28
C,36,28,39,1
C,33,24,35,1
B,33,24,34,106
B,32,24,35,16
B,34,24,33,20
C,34,27,34,1
C,34,24,32,10
D,32,24,34,2
C,34,28,35,0
B,32,24,33,11
B,34,23,34,107
B,30,24,32,45
DD,34,24,34,4
C,34,24,34,3
B,34,25,34,5
B,34,24,36,1
B,34,24,35,1
A,34,24,34,2
A,34,28,37,0
C,39,23,37,2
B,34,25,34,31
E,36,25,41,12
C,32,26,32,1
C,34,24,34,3
D,36,25,36,68
C,34,24,34,1
D,35,24,35,5
F,32,28,37,28
C,37,25,36,89
DDD,44,25,36,2
D,36,24,35,53
C,34,23,35,4
C,37,23,35,18
B,34,23,35,100
A,32,24,34,0
B,34,26,34,1
C,34,25,35,13
B,33,23,34,2
A,32,25,36,0
C,36,23,34,18
C,34,24,35,5
B,34,34,33,1
B,34,24,34,1
B,32,24,34,1
C,34,24,34,10
C,34,23,34,0
A,34,25,38,0
D,34,26,36,1
A,33,24,33,19
C,34,22,34,8
DD,34,24,34,14
F,40,38,56,1
B,35,26,36,7
C,34,24,35,2
B,34,26,37,0
C,34,25,25,18
D,39,22,35,0
B,33,24,33,0
B,32,24,34,8
A,29,22,33,0
C,34,24,33,14
C,34,24,34,0
D,34,27,34,5
C,32,24,34,0
C,34,24,34,6
A,34,24,36,0
D,32,23,35,5
D,38,26,36,2
A,33,23,33,0
A,34,23,33,1
B,34,25,33,124
D,32,24,33,4
A,33,23,34,34
B,34,25,36,13
B,34,27,36,0
B,34,24,35,13
DD,34,25,36,14
B,32,23,35,1
A,32,25,33,1
A,32,25,36,0
L,43,29,35,1
B,32,23,33,6
D,34,23,34,13
C,34,25,36,4
AA,33,24,33,1
C,36,24,36,0
C,36,24,35,67
B,34,23,33,166
A,34,23,35,8
A,32,25,33,1
B,32,19,,1
B,34,25,33,3
DD,34,25,31,1
A,30,23,33,0
DD,30,24,32,1
D,36,26,39,4
B,34,25,34,5
D,34,25,35,3
B,34,24,35,4
HH,42,22,36,27
C,37,24,37,5
D,36,25,34,3
B,34,24,34,1
A,33,24,35,1
DD,34,26,34,0
C,32,25,32,1
D,36,23,33,30
B,34,24,33,0
C,34,27,37,1
B,34,25,36,11
B,32,24,32,0
C,32,26,34,1
DD,34,23,34,1
B,34,23,34,25
C,34,24,35,4
L,60,26,36,14
D,34,20,34,3
C,36,22,35,7
C,34,30,33,0
D,32,24,34,0
D,36,24,35,4
D,36,29,37,1
B,34,24,34,3
D,34,24,34,1
B,32,24,32,2
C,36,27,35,0
D,36,24,35,6
B,32,24,36,5
B,34,24,34,0
B,32,24,34,95
AA,34,23,33,1
B,34,25,33,9
L,48,36,42,0
D,36,29,38,1
C,36,25,34,2
A,33,25,32,1
C,27,26,36,78
C,34,24,33,2
B,34,24,37,0
DD,36,22,34,1
C,32,26,35,0
A,32,24,35,3
A,36,24,33,1
C,34,25,34,4
A,34,23,34,1
C,34,23,33,19
C,36,29,36,1
G,37,25,37,5
B,33,23,34,10
A,32,23,33,1
D,34,25,36,94
C,34,28,36,5
A,34,23,34,46
B,34,24,36,2
B,32,25,30,20
DD,34,25,36,6
B,33,25,33,306
C,34,24,35,1
D,36,24,36,3
D,32,26,34,2
B,33,25,34,716
B,33,24,35,3
C,34,23,35,2
B,34,23,34,55
DD,34,25,36,3
D,36,24,35,92
C,36,26,26,1
D,34,24,36,17
B,31,23,34,0
F,34,27,36,0
C,34,26,33,0
C,34,22,34,0
B,34,24,36,0
B,34,26,36,0
B,34,24,34,19
AA,36,23,34,1
C,36,28,37,0
D,36,24,36,1
C,34,24,34,1
C,36,25,36,1
B,30,23,33,1
B,34,24,34,1
A,33,23,35,0
C,34,25,35,3
D,34,25,35,0
B,34,25,35,216
C,34,25,36,9
C,36,28,39,4
B,36,27,38,0
C,35,24,34,2
B,32,22,32,0
D,34,24,34,0
F,30,24,34,3
A,33,24,33,1
B,34,26,36,98
B,32,23,32,7
D,34,22,34,16
B,34,24,35,0
DDD,34,26,36,3
C,35,24,34,5
B,33,24,34,2
C,36,27,37,2
B,33,24,34,0
C,32,25,35,2
C,35,26,36,203
DDD,32,25,35,1
B,32,23,33,192
D,34,24,35,1
C,34,23,33,1
D,36,26,38,0
D,36,24,37,1
B,34,26,34,0
B,36,25,32,32
D,37,25,36,0
C,34,22,34,0
D,38,24,35,145
C,35,25,34,1
D,32,22,36,1
D,36,23,36,17
C,32,24,35,0
A,34,24,35,360
A,34,24,36,1
C,34,25,34,41
B,34,25,33,1
D,32,23,36,88
DDD,34,25,38,1
DD,34,25,38,1
C,32,23,34,1
D,36,25,34,1
DD,36,24,36,71
C,32,24,33,1
D,34,26,36,2
A,32,24,34,3
C,34,25,34,56
D,36,24,36,0
C,34,25,34,0
C,34,23,28,1
A,34,25,35,0
C,35,23,34,38
B,36,26,34,1
F,38,20,30,2
B,33,23,35,3
D,38,26,34,1
C,34,24,35,101
B,34,25,35,0
B,34,25,36,2
C,35,22,34,2
D,34,26,35,0
B,35,24,36,47
D,34,23,34,0
A,34,25,35,5
B,34,24,35,1
B,34,24,37,1
C,36,24,34,1
DD,32,20,26,1
A,34,24,35,2
C,30,25,34,81
C,35,25,33,21
D,38,22,36,0
D,34,24,34,1
B,32,24,35,1
B,34,24,34,2
D,34,27,34,12
A,33,23,32,562
C,34,25,34,41
DDD,38,26,36,9
C,34,24,35,3
A,34,23,36,1
B,34,24,35,2
D,37,23,37,10
B,34,25,32,25
B,32,23,32,1
F,32,26,36,2
B,34,24,34,1
F,36,25,37,3
D,32,24,34,1
C,36,24,36,184
B,33,24,35,3
C,34,24,34,0
D,32,24,36,3
C,36,26,36,0
C,32,25,34,1
D,34,24,36,2
B,34,24,34,55
D,36,21,32,1
B,36,25,36,1
D,32,24,34,40
DD,39,32,42,3
B,36,24,35,2
D,32,22,34,34
C,36,24,36,1
B,34,24,33,18
A,33,22,32,6
C,34,24,31,1
B,32,23,34,5
A,30,20,30,14
B,34,23,34,0
D,41,25,36,9
B,34,25,35,0
B,34,24,35,13
B,32,25,34,66
C,32,25,35,1
DD,36,24,34,0
C,34,25,38,0
A,32,24,34,0
C,30,25,35,0
A,30,23,32,133
D,36,24,36,0
D,37,26,38,1
DD,34,26,36,4
D,32,22,33,36
C,35,22,36,242
B,35,24,34,20
B,34,25,34,1
C,41,27,36,9
B,34,23,36,35
C,34,27,34,63
DD,38,26,36,12
C,32,23,32,11
D,38,20,35,0
A,34,25,33,3
B,33,25,34,36
A,34,24,35,2
DDD,,24,,6
A,34,25,33,1
C,34,26,35,0
C,35,23,35,1
C,36,24,35,21
D,35,25,34,0
C,34,24,35,2
B,36,25,36,5
C,35,22,32,1
B,36,25,35,10
C,36,24,34,1
DD,36,26,36,29
D,36,24,36,0
B,30,24,35,13
C,36,24,34,14
B,30,23,32,39
B,36,27,34,15
A,34,24,34,1
B,34,21,34,0
B,34,24,35,1
D,38,26,36,37
DD,38,25,35,363
C,36,24,36,0
A,32,24,34,1
B,34,24,34,53
C,36,27,37,0
A,33,23,32,15
C,32,23,33,18
B,36,27,37,40
C,34,23,33,5
B,30,23,33,39
C,36,22,33,1
C,34,24,35,6
C,36,25,34,12
B,34,24,35,1
D,36,24,36,1
B,34,23,34,34
C,36,27,35,0
C,34,26,35,24
B,32,24,34,1
B,34,23,33,2
D,36,25,35,8
A,32,23,33,36
A,32,23,33,72
B,34,26,35,31
B,34,25,35,1
D,36,25,37,15
A,33,25,35,1
A,34,26,34,0
C,35,26,36,0
C,34,26,36,2
A,34,25,35,1
A,33,23,34,2
D,38,36,51,0
C,34,23,35,21
FF,34,32,40,0
B,32,24,36,0
D,36,23,37,0
B,34,24,36,0
B,32,25,36,0
B,32,24,32,1
B,33,24,36,1
K,47,24,36,7
D,34,26,40,32
C,34,22,35,0
C,34,24,34,0
A,33,26,34,1
C,33,24,34,8
D,35,20,35,1
C,34,26,34,1
C,36,24,35,1
B,34,24,32,2
B,32,24,33,0
B,34,24,34,157
DD,36,25,35,2
C,34,24,34,0
D,34,23,33,5
C,36,24,36,27
B,32,25,32,0
B,32,25,36,1
B,34,24,33,1
D,34,23,34,24
B,34,27,32,37
B,34,23,34,0
C,32,22,34,0
D,36,27,37,8
D,36,26,38,0
C,34,25,34,1
C,36,24,36,2
DD,38,26,36,35
DD,32,24,37,3
C,34,26,36,1
A,31,22,36,13
DD,34,25,36,1
A,34,23,35,0
C,38,25,36,96
B,34,22,36,15
D,36,24,35,3
D,35,24,36,5
DD,39,23,35,0
E,34,24,38,1
E,30,22,34,1
C,38,30,39,3
C,34,24,34,1
B,32,23,34,0
C,34,23,34,6
B,36,26,36,5
C,34,26,35,18
B,34,26,37,0
C,34,26,38,3
B,32,24,32,6
C,36,23,36,0
C,32,24,34,1
C,35,27,35,2
DD,34,24,34,2
A,34,24,32,4
B,34,25,36,25
B,34,25,30,15
B,32,23,30,0
A,34,24,33,1
B,34,24,35,1
B,33,24,34,0
C,36,22,35,10
D,34,25,35,0
DD,38,26,35,1
DD,38,22,36,7
D,33,23,34,0
A,32,24,35,1
DDD,36,32,38,4
F,30,25,32,2
AA,32,22,34,2
C,37,26,38,2
B,34,25,33,55
B,34,24,34,1
C,34,24,36,0
B,34,24,34,1
D,36,25,35,17
A,32,25,34,1
B,30,20,33,9
C,36,23,34,0
GG,41,26,37,0
C,35,27,34,1
C,34,24,34,2
B,34,27,37,32
C,34,23,35,7
A,35,23,33,1
B,34,25,36,2
D,34,25,35,3
D,36,26,36,13
B,32,26,33,1
B,32,24,34,23
C,35,24,36,0
G,34,24,34,10
A,32,25,35,2
D,34,26,33,1
D,36,25,33,23
C,36,27,36,34
D,34,27,35,0
C,34,23,34,3
A,33,25,34,0
B,34,24,33,3
C,32,25,35,1
B,36,24,37,8
C,34,24,34,14
B,34,26,35,157
B,34,26,37,52
C,34,25,35,0
B,36,24,35,30
A,34,24,34,0
B,34,24,35,0
C,34,24,34,2
A,32,28,34,1
C,34,23,35,1
DD,38,23,32,27
B,34,30,37,14
C,34,24,35,30
D,36,21,39,6
C,34,26,37,11
D,36,25,36,111
D,32,24,34,0
FF,32,24,34,2
DD,44,23,34,1
C,35,25,34,1
D,36,24,34,0
B,32,23,33,1
E,36,24,38,96
C,34,24,35,1
B,36,25,36,12
C,36,26,40,0
C,36,24,35,0
B,32,25,35,2
A,34,24,34,26
C,35,25,36,1
A,32,24,36,1
D,36,24,35,0
C,36,24,35,1
C,35,24,35,30
A,34,23,33,3
D,32,23,34,0
C,34,24,34,21
B,33,25,31,0
B,34,24,36,0
F,34,28,45,571
B,30,22,33,111
B,34,25,35,7
D,42,28,38,4
C,34,24,34,8
B,30,23,30,16
D,34,24,35,6
B,34,28,35,46
DD,36,27,36,6
B,36,24,35,54
C,34,24,34,8
B,32,23,33,0
C,36,24,33,0
B,34,23,34,216
B,34,24,32,21
A,32,23,33,3
C,34,24,35,4
C,36,27,35,1
B,24,24,35,13
D,34,26,36,0
D,36,28,39,1
DDD,34,24,35,14
A,30,26,33,1
C,36,21,37,0
C,32,22,32,2
D,36,24,35,25
A,33,24,33,49
B,34,25,33,101
B,33,25,34,37
D,38,26,36,5
C,34,24,34,15
C,34,22,34,12
D,34,25,34,1
C,34,24,33,2
A,32,23,33,1
A,34,26,33,190
C,35,18,34,0
DD,34,24,34,78
B,34,24,34,1
DD,36,25,36,0
B,34,23,34,1
A,34,24,33,16
B,34,26,34,14
